58,인문대학,영어영문학과,3,전공선택,349001,영어교과교육론,김정태,제15호관 인문대학-403 전용어학실습실-3[SP403]," [SP403:화(7-8A),목(7-8A)]",온라인(동영상+화상)+오프라인,3
59,인문대학,영어영문학과,3,전공선택,6946001,근현대영미시,하인혜,제15호관 인문대학-116 강의실(대)-2[SP116]," [SP116:화(8B-9),목(8B-9)]",온라인(동영상+화상),3
60,인문대학,영어영문학과,3,전공선택,7914003,진로설계세미나II,유혜배,제15호관 인문대학-403 전용어학실습실-3[SP403], [SP403:월(7)],온라인(동영상+화상)+오프라인,1
61,인문대학,영어영문학과,3,전공선택,AF06022001,영미문학비평,전신화,제15호관 인문대학-403 전용어학실습실-3[SP403]," [SP403:월(8B-9),수(8B-9)]",온라인(동영상+화상)+오프라인,3
62,인문대학,영어영문학과,4,전공선택,4285001,영미문학과 영화,신나미,"제15호관 인문대학-403 전용어학실습실-3[SP403], 제15호관 인문대학-405 대학원세미나실[SP405]", [SP403:금(7-8A)] [SP405:화(7-8A)],온라인(화상),3
63,인문대학,영어영문학과,4,전공선택,6947001,영미문학특수과제,황승현,제15호관 인문대학-323 강의실(소)-5[SP323]," [SP323:화(5B-6),목(5B-6)]",온라인(동영상+화상)+오프라인,3
64,인문대학,영어영문학과,4,전공선택,AIB6102001,실무영어회화,알라나 커밍스,제15호관 인문대학-403 전용어학실습실-3[SP403], [SP403:금(4)(5)],온라인(동영상+화상),2
65,인문대학,독어독문학과,0,전공선택,9062007,RISE,권혁준,-,-,온라인(화상),3
66,인문대학,독어독문학과,1,전공기초,9364001,초급독일어회화A1 2,미하엘멩케,제15호관 인문대학-502 전용어학실습실-2[SP502], [SP502:목(4)(5)],온라인(화상),1
67,인문대학,독어독문학과,1,전공기초,9364002,초급독일어회화A1 2,미하엘멩케,제15호관 인문대학-502 전용어학실습실-2[SP502], [SP502:목(7)(8)],온라인(화상),1
68,인문대학,독어독문학과,1,전공기초,9365001,초급독일어A1 2,주소정,제15호관 인문대학-502 전용어학실습실-2[SP502]," [SP502:월(5)(6),수(6)(7)]",온라인(화상)+오프라인,3
